experiment,method,param1,param2,param1_name,param2_name,l1_error,proportions,cost,success,features_used,target_mass_pct
experiment_4,Joint MD,52.0,242.0,reg_m1,reg_m2,0.46695739062600367,"[0.21523707458658747, 0.16892997475854218, 0.07918557485353298, 0.15746868048833554, 0.3791786953130018]",0.00013318252506704635,True,2027,90.0
experiment_4,Joint MD,62.0,2.0,reg_m1,reg_m2,0.4868701166716768,"[0.2247551749401861, 0.15759877461029473, 0.07041313463899204, 0.1580978574746888, 0.3891350583358384]",0.0010070335923800173,True,2027,90.0
experiment_4,Joint MD,52.0,302.0,reg_m1,reg_m2,0.39327042789506694,"[0.22897998790660373, 0.17981973179586225, 0.08456019463356036, 0.16430487171644018, 0.3423352139475334]",0.00013391398740654055,True,2027,90.0
experiment_4,Joint MD,62.0,122.0,reg_m1,reg_m2,0.478761493039101,"[0.23080989009852837, 0.1601680940532698, 0.0662964479696265, 0.15764482135902488, 0.3850807465195505]",0.0001296464923314559,True,2027,90.0
experiment_4,Joint MD,52.0,272.0,reg_m1,reg_m2,0.42962237541841486,"[0.22444793094430687, 0.1713245109302041, 0.08255869175884023, 0.16115767865744138, 0.36051118770920737]",0.00013318054836622327,True,2027,90.0
experiment_4,Joint MD,62.0,152.0,reg_m1,reg_m2,0.46736651689441955,"[0.2325821548105476, 0.1616744364696636, 0.06916268069629822, 0.15719746957628083, 0.3793832584472097]",0.0001296378270040884,True,2027,90.0
experiment_4,Joint MD,72.0,62.0,reg_m1,reg_m2,0.47632973344945595,"[0.22538156431432216, 0.15608629316329486, 0.07704335357575254, 0.15762392222190247, 0.38386486672472797]",0.0010695044633864477,True,2027,90.0
experiment_4,Joint MD,72.0,32.0,reg_m1,reg_m2,0.48376315065336345,"[0.2265482719670303, 0.15676846476102638, 0.07093304978069069, 0.15816863816457094, 0.38758157532668175]",0.0010539025120874146,True,2027,90.0
experiment_4,Joint MD,62.0,182.0,reg_m1,reg_m2,0.48640782200094,"[0.2283694842234429, 0.15592925682644312, 0.06908422677578163, 0.15771312117386238, 0.38890391100047]",0.00012910537563960738,True,2027,90.0
experiment_4,Joint MD,72.0,92.0,reg_m1,reg_m2,0.4694726615001863,"[0.22927369950865437, 0.1569440726388582, 0.07350270127035094, 0.15984319583204337, 0.38043633075009314]",0.00024336695315483513,True,2027,90.0
experiment_4,Joint MD,62.0,212.0,reg_m1,reg_m2,0.4471010950926032,"[0.23355529866561064, 0.16541641171372484, 0.07525346617993475, 0.15652427589442822, 0.3692505475463016]",0.0001305713213355185,True,2027,90.0
experiment_4,Joint MD,72.0,122.0,reg_m1,reg_m2,0.48649933564707387,"[0.22888190710318881, 0.1579956450445166, 0.06696168862395256, 0.15721109140480513, 0.38894966782353696]",0.00014077673481835697,True,2027,90.0
experiment_4,Joint MD,62.0,242.0,reg_m1,reg_m2,0.4639205423039965,"[0.2220524689752305, 0.16051991937356094, 0.07909118915447541, 0.16067615134473495, 0.37766027115199824]",0.00013174925548043,True,2027,90.0
experiment_4,Joint MD,62.0,272.0,reg_m1,reg_m2,0.4591527781409431,"[0.222207363121172, 0.16380032317018584, 0.07645471417764559, 0.16226121046052505, 0.3752763890704715]",0.00013143177657491513,True,2027,90.0
experiment_4,Joint MD,72.0,2.0,reg_m1,reg_m2,0.48756336958022806,"[0.22450273644214686, 0.157549831238849, 0.07028843790560846, 0.1581773096232817, 0.389481684790114]",0.00101478449979147,True,2027,90.0
experiment_4,Joint MD,62.0,302.0,reg_m1,reg_m2,0.449528113355306,"[0.22848747685464513, 0.16507934669501056, 0.07659872345467993, 0.1593703963180114, 0.370464056677653]",0.00013102517007529052,True,2027,90.0
experiment_4,Joint MD,72.0,152.0,reg_m1,reg_m2,0.46652617356582793,"[0.23029615485395546, 0.16484320684916784, 0.06876246796727169, 0.15713508354669103, 0.3789630867829139]",0.00013024915782286264,True,2027,90.0
experiment_4,Joint MD,82.0,62.0,reg_m1,reg_m2,0.47966007567258445,"[0.225751197512459, 0.15646900657515161, 0.07462008403968635, 0.15762967403641084, 0.38553003783629225]",0.001077822567685575,True,2027,90.0
experiment_4,Joint MD,72.0,182.0,reg_m1,reg_m2,0.44975420384405035,"[0.23500445651930493, 0.16182476313470612, 0.07096793333932369, 0.1616257450846401, 0.37057710192202514]",0.00012974501734277312,True,2027,90.0
experiment_4,Joint MD,82.0,92.0,reg_m1,reg_m2,0.47664758776184424,"[0.23020014590681234, 0.1556991313353235, 0.073495681848363, 0.15658124702857898, 0.38402379388092206]",0.0005487638239577416,True,2027,90.0
experiment_4,Joint MD,82.0,32.0,reg_m1,reg_m2,0.4819473217491683,"[0.2268741602402822, 0.1571011423030626, 0.07036435239035456, 0.15898668419171644, 0.3866736608745841]",0.0010597492367221074,True,2027,90.0
experiment_4,Joint MD,72.0,212.0,reg_m1,reg_m2,0.4878758410810806,"[0.22662162220340218, 0.1548017274147942, 0.06962730335392771, 0.15931142648733562, 0.3896379205405403]",0.00012915094874917386,True,2027,90.0
experiment_4,Joint MD,82.0,122.0,reg_m1,reg_m2,0.4858729298612143,"[0.22978031980533348, 0.1565912813824231, 0.06754769025681949, 0.15744424362481685, 0.38863646493060716]",0.00015883322011570815,True,2027,90.0
experiment_4,Joint MD,72.0,272.0,reg_m1,reg_m2,0.4687717277676743,"[0.2259041883222006, 0.162009613844932, 0.07542720949234556, 0.15657312445668467, 0.3800858638838371]",0.0001309214586224751,True,2027,90.0
experiment_4,Joint MD,72.0,242.0,reg_m1,reg_m2,0.47394806658904987,"[0.22544867450049635, 0.15806001963903676, 0.0737483527206866, 0.16006891984525543, 0.382674033294525]",0.00013054563173881993,True,2027,90.0
experiment_4,Joint MD,72.0,302.0,reg_m1,reg_m2,0.45278429995068487,"[0.2262579452662235, 0.1666894289937887, 0.07549790831698482, 0.15946256744766055, 0.3720921499753424]",0.00013142972929820396,True,2027,90.0
experiment_4,Joint MD,82.0,2.0,reg_m1,reg_m2,0.4874694380754736,"[0.2245534707273628, 0.1575513039564397, 0.07010439408206216, 0.15835611219639859, 0.3894347190377368]",0.0010226933758843695,True,2027,90.0
experiment_4,Joint MD,82.0,152.0,reg_m1,reg_m2,0.4632838530782725,"[0.22552523881851755, 0.17196237521795998, 0.06637809472679991, 0.15879236469758637, 0.3773419265391363]",0.0001315270068707922,True,2027,90.0
experiment_4,Joint MD,92.0,92.0,reg_m1,reg_m2,0.4776688219466785,"[0.22684938109310107, 0.15618074517815508, 0.07613031968090091, 0.15630514307450374, 0.38453441097333924]",0.0010722990803637234,True,2027,90.0
experiment_4,Joint MD,82.0,182.0,reg_m1,reg_m2,0.46172952294448727,"[0.23582311759645483, 0.15939575272287593, 0.06937309546177449, 0.1588432727466511, 0.3765647614722436]",0.00012948921087440387,True,2027,90.0
experiment_4,Joint MD,92.0,62.0,reg_m1,reg_m2,0.4826712081069094,"[0.22593388962515118, 0.15615113980453077, 0.07225078949416343, 0.15862857702269995, 0.38703560405345466]",0.0010874655142423578,True,2027,90.0
experiment_4,Joint MD,92.0,32.0,reg_m1,reg_m2,0.48373333194291745,"[0.22692402803006578, 0.15677257079306428, 0.07005639886740911, 0.1586803363380021, 0.3875666659714587]",0.0010641950272455387,True,2027,90.0
experiment_4,Joint MD,92.0,122.0,reg_m1,reg_m2,0.4777768829199606,"[0.23048265304818, 0.15812478199882385, 0.06966573905657006, 0.1571383844364458, 0.3845884414599803]",0.00020195196279952816,True,2027,90.0
experiment_4,Joint MD,82.0,212.0,reg_m1,reg_m2,0.47258573784017965,"[0.2322890635991323, 0.1559215574628181, 0.0696363440810046, 0.16016016593695517, 0.38199286892008977]",0.0001292525324779065,True,2027,90.0
experiment_4,Joint MD,82.0,242.0,reg_m1,reg_m2,0.4857885396707647,"[0.22459553122506512, 0.1587595591595166, 0.0704727781175311, 0.1575778616625049, 0.38859426983538237]",0.000129944792937071,True,2027,90.0
experiment_4,Joint MD,82.0,272.0,reg_m1,reg_m2,0.4787663171478926,"[0.22309788437945532, 0.15996864285516993, 0.07353697756055293, 0.1583133366308756, 0.3850831585739463]",0.00013079203023197287,True,2027,90.0
experiment_4,Joint MD,92.0,152.0,reg_m1,reg_m2,0.46029097619895154,"[0.23143257079929005, 0.16752548881899812, 0.06864337986379579, 0.15655307241844035, 0.3758454880994758]",0.0001426733291710053,True,2027,90.0
experiment_4,Joint MD,82.0,302.0,reg_m1,reg_m2,0.46267710888888847,"[0.22944892271246045, 0.16191328227951474, 0.0759347850304219, 0.1556644555331587, 0.37703855444444423]",0.00013089847412959039,True,2027,90.0
experiment_4,Joint MD,92.0,2.0,reg_m1,reg_m2,0.4871044465035667,"[0.22463447692924593, 0.15752670437098942, 0.07020514668836472, 0.15838144875961663, 0.3892522232517834]",0.0010313817210161908,True,2027,90.0
experiment_4,Joint MD,92.0,182.0,reg_m1,reg_m2,0.459679789613215,"[0.23368145122436604, 0.1639639884645492, 0.06729216347720303, 0.15952250202727422, 0.37553989480660743]",0.00012976362138028623,True,2027,90.0
experiment_4,Joint MD,102.0,62.0,reg_m1,reg_m2,0.4842192983419446,"[0.22652569066534664, 0.15625452742649576, 0.07045814489698633, 0.158951987840199, 0.3878096491709723]",0.001090481563683337,True,2027,90.0
experiment_4,Joint MD,92.0,212.0,reg_m1,reg_m2,0.4752147973032925,"[0.23165237911150321, 0.1588308842660453, 0.06896429338503986, 0.15724504458576535, 0.3833073986516462]",0.0001297731735847033,True,2027,90.0
experiment_4,Joint MD,102.0,32.0,reg_m1,reg_m2,0.48480919462811667,"[0.22731024983766226, 0.156396202385923, 0.07015030889615471, 0.15803864156620168, 0.3881045973140583]",0.0010713312469578776,True,2027,90.0
experiment_4,Joint MD,102.0,122.0,reg_m1,reg_m2,0.47440977293293757,"[0.2289530404489343, 0.15566155810887844, 0.07313539086763834, 0.15934512410808013, 0.38290488646646875]",0.00025333221241161536,True,2027,90.0
experiment_4,Joint MD,102.0,92.0,reg_m1,reg_m2,0.48330145381607104,"[0.22910602605587477, 0.15480633034996397, 0.07126730388238406, 0.15746961280374172, 0.3873507269080355]",0.0010830167868624229,True,2027,90.0
experiment_4,Joint MD,92.0,242.0,reg_m1,reg_m2,0.49619882896773865,"[0.22022853686489308, 0.15533362955571567, 0.07057259876514892, 0.16006582033037306, 0.39379941448386935]",0.0001305200498297955,True,2027,90.0
experiment_4,Joint MD,92.0,272.0,reg_m1,reg_m2,0.4658229832306436,"[0.2349983856460956, 0.1560309542320603, 0.07265635083870145, 0.15770281766782093, 0.3786114916153218]",0.00012935924146606937,True,2027,90.0
experiment_4,Joint MD,92.0,302.0,reg_m1,reg_m2,0.4576745154703905,"[0.22799653938301007, 0.1627430306192073, 0.07490623869774876, 0.15981693356483864, 0.37453725773519525]",0.00013092904812544464,True,2027,90.0
experiment_4,Joint MD,102.0,152.0,reg_m1,reg_m2,0.4896529287830126,"[0.22852610076276691, 0.15551902417690794, 0.06846360400015801, 0.1569648066686609, 0.3905264643915063]",0.00016257733865578501,True,2027,90.0
experiment_4,Joint MD,102.0,2.0,reg_m1,reg_m2,0.48717713264565876,"[0.2244292354813374, 0.15764135689916314, 0.07019332166670642, 0.1584475196299637, 0.3892885663228294]",0.001039426928097332,True,2027,90.0
experiment_4,Joint MD,102.0,182.0,reg_m1,reg_m2,0.4901408394479446,"[0.22057420333039923, 0.16619958585265207, 0.0659560167563304, 0.15649977433664594, 0.3907704197239722]",0.0001323855361761751,True,2027,90.0
experiment_4,Joint MD,102.0,242.0,reg_m1,reg_m2,0.47405855531962887,"[0.2336697087311819, 0.1560673899324352, 0.06979891639853517, 0.1577347072780333, 0.3827292776598144]",0.00012939605277574048,True,2027,90.0
experiment_4,Joint MD,102.0,212.0,reg_m1,reg_m2,0.48480964030686735,"[0.22917916762734794, 0.15955115980322626, 0.06590374176348086, 0.15726111065251136, 0.3881048201534337]",0.00012911022751433573,True,2027,90.0
experiment_4,Joint MD,102.0,272.0,reg_m1,reg_m2,0.4882872219050425,"[0.22545785948581276, 0.1557206050094511, 0.07141800887228861, 0.15755991567992636, 0.38984361095252124]",0.0001299440119112106,True,2027,90.0
experiment_4,Joint MD,102.0,302.0,reg_m1,reg_m2,0.4811219975757373,"[0.22250208881154349, 0.16113669827569183, 0.0728028093952427, 0.15729740472965334, 0.3862609987878686]",0.00013094783031625091,True,2027,90.0
experiment_4,Simple WS,0.05,,learning_rate,,0.3867266342064759,"[0.23319559853840552, 0.15126981537632322, 0.1402908234176605, 0.15117126898203329, 0.3240724936855774]",0.018293075820074965,True,2027,90.0
